order_id,order_ts,city,store_id,customer_id,category,items_count,gross_order_value,discount_amount,fulfilled_order_value,eta_mins,actual_delivery_mins,sla_breached,stockout_flag,cancelled_flag,payment_mode,variable_cost,contribution_margin
ORD000170,2024-02-05 10:15:17,Hyderabad,DS_06,CUST1914,Beverages,6,171.79,24.56,147.23,19,24,1,0,0,COD,94.74,52.48
ORD000171,2024-02-06 17:41:55,Bengaluru,DS_10,CUST1426,Household,8,325.52,61.7,263.82,21,21,1,0,0,UPI,106.68,157.14
ORD000172,2024-03-13 08:46:33,Delhi NCR,DS_06,CUST2051,Personal Care,3,150.29,12.61,137.68,23,28,1,0,0,COD,96.98,40.71
ORD000173,2024-01-05 16:11:30,Bengaluru,DS_01,CUST2207,Fruits & Vegetables,10,383.32,36.78,346.54,13,20,0,0,0,UPI,85.35,261.2
ORD000174,2024-01-11 04:01:37,Hyderabad,DS_03,CUST3487,Household,4,146.74,7.48,139.26,22,26,1,0,0,UPI,92.3,46.96
ORD000175,2024-01-10 19:56:52,Bengaluru,DS_02,CUST2206,Personal Care,3,342.93,55.26,287.67,15,14,0,0,0,Card,87.51,200.16
ORD000176,2024-02-16 15:14:46,Hyderabad,DS_06,CUST1764,Snacks & Munchies,6,227.89,50.28,177.61,21,17,0,0,0,UPI,86.11,91.5
ORD000177,2024-02-15 03:39:48,Mumbai,DS_09,CUST3814,Personal Care,4,294.69,31.39,263.31,22,29,1,0,0,UPI,94.18,169.13
ORD000178,2024-03-26 14:24:08,Mumbai,DS_03,CUST1867,Personal Care,6,275.0,7.45,267.55,28,23,1,0,0,UPI,108.87,158.68
ORD000179,2024-02-11 02:32:06,Mumbai,DS_01,CUST4221,Beverages,7,150.84,34.17,116.67,20,19,0,0,0,Card,96.95,19.73
ORD000180,2024-03-16 21:27:34,Mumbai,DS_08,CUST3343,Beverages,4,409.18,68.61,0,26,40,1,0,1,UPI,9.28,-9.28
ORD000181,2024-01-27 17:45:41,Bengaluru,DS_05,CUST2273,Dairy & Breakfast,7,396.29,37.4,358.88,13,21,1,1,0,Card,87.91,270.98
ORD000182,2024-03-08 14:13:24,Mumbai,DS_09,CUST2531,Personal Care,6,683.55,116.37,567.19,18,14,0,0,0,Card,98.13,469.06
ORD000183,2024-01-16 10:25:57,Bengaluru,DS_06,CUST3886,Fruits & Vegetables,4,137.97,4.72,133.25,21,19,0,0,0,UPI,91.32,41.93
ORD000184,2024-02-15 01:42:26,Delhi NCR,DS_05,CUST1112,Dairy & Breakfast,6,480.57,62.71,417.86,15,14,0,0,0,UPI,92.08,325.78
ORD000185,2024-02-25 13:27:28,Bengaluru,DS_03,CUST3462,Personal Care,3,858.41,109.59,748.81,20,17,0,0,0,UPI,76.91,671.9
ORD000186,2024-02-29 01:32:38,Mumbai,DS_11,CUST4454,Personal Care,8,922.18,94.33,827.85,14,19,0,0,0,Card,70.1,757.76
ORD000187,2024-02-27 15:35:25,Bengaluru,DS_04,CUST1232,Personal Care,6,585.3,80.16,505.14,18,12,0,0,0,COD,81.51,423.62
ORD000188,2024-02-28 06:10:44,Delhi NCR,DS_11,CUST3189,Beverages,6,397.15,51.83,345.33,14,28,1,0,0,UPI,69.74,275.58
ORD000189,2024-03-06 05:34:01,Hyderabad,DS_06,CUST3680,Fruits & Vegetables,4,362.89,58.91,303.99,23,23,1,0,0,UPI,78.31,225.68
ORD000190,2024-03-13 06:08:05,Hyderabad,DS_03,CUST1562,Household,6,559.25,74.63,484.62,12,9,0,0,0,UPI,94.48,390.15
ORD000191,2024-02-25 06:48:23,Bengaluru,DS_03,CUST3360,Personal Care,5,1279.13,248.52,1030.61,24,30,1,0,0,Card,111.39,919.22
ORD000192,2024-03-15 03:14:42,Delhi NCR,DS_04,CUST3840,Personal Care,3,420.34,62.83,357.5,16,15,0,0,0,UPI,76.43,281.08
ORD000193,2024-01-10 23:19:39,Mumbai,DS_08,CUST2471,Beverages,6,381.53,67.03,314.5,24,23,1,0,0,UPI,118.43,196.07
ORD000194,2024-03-29 01:13:00,Hyderabad,DS_11,CUST1442,Beverages,8,269.85,51.73,0,19,26,1,0,1,UPI,10.79,-10.79
ORD000195,2024-03-07 23:14:00,Mumbai,DS_02,CUST3095,Beverages,7,184.48,28.06,156.42,19,29,1,1,0,UPI,106.76,49.66
ORD000196,2024-01-12 01:40:06,Delhi NCR,DS_08,CUST2354,Dairy & Breakfast,3,870.07,34.26,835.81,12,19,0,0,0,UPI,68.9,766.9
ORD000197,2024-01-09 15:23:29,Bengaluru,DS_03,CUST1161,Personal Care,5,1375.63,124.11,1251.52,16,17,0,0,0,UPI,116.32,1135.2
ORD000198,2024-03-06 16:58:49,Hyderabad,DS_02,CUST2526,Personal Care,8,329.72,67.14,262.58,27,34,1,0,0,UPI,86.01,176.57
ORD000199,2024-02-08 21:52:45,Hyderabad,DS_08,CUST4286,Snacks & Munchies,7,394.2,16.23,0,13,20,0,1,1,UPI,9.84,-9.84
ORD000200,2024-02-29 08:29:10,Delhi NCR,DS_11,CUST3149,Personal Care,8,378.67,51.65,327.02,19,20,0,0,0,Card,91.0,236.02
ORD000201,2024-02-24 20:34:26,Bengaluru,DS_09,CUST3510,Fruits & Vegetables,7,266.68,45.53,221.15,17,14,0,0,0,Card,72.88,148.27
ORD000202,2024-01-16 05:40:02,Mumbai,DS_10,CUST2835,Fruits & Vegetables,4,480.97,58.17,422.8,15,21,1,0,0,Card,84.84,337.96
ORD000203,2024-01-31 16:28:36,Mumbai,DS_04,CUST3681,Beverages,5,186.92,19.45,167.47,15,16,0,0,0,Wallet,80.7,86.78
ORD000204,2024-02-05 06:38:57,Delhi NCR,DS_05,CUST3243,Snacks & Munchies,7,981.8,73.93,907.88,11,7,0,0,0,Card,96.53,811.35
ORD000205,2024-01-05 10:40:14,Delhi NCR,DS_01,CUST3593,Personal Care,6,970.93,78.95,891.98,19,29,1,0,0,Card,110.02,781.95
ORD000206,2024-03-15 23:13:43,Delhi NCR,DS_02,CUST2586,Beverages,6,563.29,66.89,496.41,12,11,0,0,0,Card,65.99,430.41
ORD000207,2024-02-01 05:57:01,Delhi NCR,DS_12,CUST3098,Dairy & Breakfast,4,479.66,121.07,358.59,16,15,0,0,0,Card,107.86,250.73
ORD000208,2024-03-24 13:35:38,Delhi NCR,DS_12,CUST1472,Personal Care,4,330.58,35.08,295.5,15,8,0,0,0,Card,55.71,239.79
ORD000209,2024-02-26 14:02:13,Delhi NCR,DS_04,CUST2093,Beverages,8,543.51,18.2,525.31,21,20,0,0,0,UPI,105.65,419.66
ORD000210,2024-01-28 19:51:45,Mumbai,DS_09,CUST4212,Personal Care,9,681.4,108.98,572.42,17,17,0,0,0,Card,75.96,496.46
ORD000211,2024-03-08 06:39:29,Hyderabad,DS_04,CUST3595,Beverages,8,654.62,3.69,650.92,24,23,1,1,0,Card,84.86,566.06
ORD000212,2024-03-14 07:31:42,Bengaluru,DS_03,CUST3392,Personal Care,7,562.28,118.64,443.64,8,15,0,1,0,UPI,84.2,359.44
ORD000213,2024-02-15 06:37:50,Delhi NCR,DS_06,CUST3152,Fruits & Vegetables,6,722.12,108.41,613.71,26,35,1,0,0,UPI,91.51,522.21
ORD000214,2024-01-07 14:51:45,Bengaluru,DS_06,CUST2825,Dairy & Breakfast,3,515.93,113.97,401.95,15,21,1,0,0,Card,87.33,314.63
ORD000215,2024-03-30 04:30:36,Mumbai,DS_09,CUST2825,Snacks & Munchies,3,599.39,58.92,540.47,13,20,0,0,0,UPI,101.07,439.41
ORD000216,2024-03-04 06:10:14,Mumbai,DS_12,CUST4036,Personal Care,7,243.94,26.44,217.5,16,17,0,1,0,Card,71.22,146.27
ORD000217,2024-01-08 00:03:10,Mumbai,DS_11,CUST2656,Snacks & Munchies,6,788.36,53.52,734.83,24,36,1,0,0,UPI,109.66,625.17
ORD000218,2024-03-06 08:53:59,Hyderabad,DS_05,CUST3597,Fruits & Vegetables,4,478.53,21.35,457.18,21,20,0,0,0,Card,98.14,359.04
ORD000219,2024-03-29 18:10:04,Delhi NCR,DS_12,CUST2408,Fruits & Vegetables,2,632.6,153.09,479.5,24,33,1,0,0,Wallet,109.28,370.22
ORD000220,2024-03-23 16:02:34,Bengaluru,DS_02,CUST2026,Fruits & Vegetables,6,487.28,113.02,374.26,20,31,1,0,0,COD,99.45,274.81
ORD000221,2024-02-17 07:14:09,Delhi NCR,DS_07,CUST1690,Fruits & Vegetables,6,664.04,76.37,587.68,19,15,0,0,0,UPI,96.74,490.94
ORD000222,2024-01-22 12:11:32,Bengaluru,DS_03,CUST3206,Fruits & Vegetables,5,726.24,127.7,598.54,14,21,1,0,0,COD,89.13,509.41
ORD000223,2024-03-01 20:07:40,Hyderabad,DS_08,CUST3678,Personal Care,5,148.98,28.44,120.54,28,24,1,0,0,UPI,80.01,40.53
ORD000224,2024-01-22 16:20:31,Hyderabad,DS_03,CUST4014,Beverages,5,477.0,60.39,416.61,29,27,1,0,0,Wallet,99.61,316.99
ORD000225,2024-01-04 22:11:06,Hyderabad,DS_06,CUST1422,Beverages,4,262.98,45.54,217.44,25,30,1,0,0,Card,107.07,110.37
ORD000226,2024-03-21 13:13:04,Delhi NCR,DS_06,CUST2994,Personal Care,3,301.84,25.06,276.78,13,20,0,0,0,COD,115.45,161.34
ORD000227,2024-01-01 15:22:25,Delhi NCR,DS_12,CUST1464,Snacks & Munchies,8,477.63,63.12,414.51,19,21,1,0,0,UPI,100.94,313.57
ORD000228,2024-01-21 10:58:32,Mumbai,DS_10,CUST3611,Fruits & Vegetables,4,564.9,81.24,483.66,21,21,1,0,0,Card,100.61,383.04
ORD000229,2024-03-05 05:58:39,Delhi NCR,DS_09,CUST2083,Fruits & Vegetables,4,969.27,132.86,836.41,23,20,0,0,0,Card,75.94,760.47
ORD000230,2024-03-30 13:14:08,Bengaluru,DS_09,CUST3061,Beverages,6,436.33,77.99,358.34,26,39,1,0,0,UPI,107.38,250.96
ORD000231,2024-03-05 00:29:46,Delhi NCR,DS_07,CUST2435,Snacks & Munchies,6,196.46,35.34,161.12,9,6,0,0,0,COD,68.18,92.94
ORD000232,2024-03-14 22:30:54,Mumbai,DS_09,CUST1029,Dairy & Breakfast,4,1021.36,143.76,877.6,19,19,0,0,0,UPI,91.1,786.5
ORD000233,2024-03-19 02:07:29,Mumbai,DS_09,CUST2976,Fruits & Vegetables,5,332.01,56.13,275.87,22,27,1,0,0,Card,82.28,193.6
ORD000234,2024-02-16 23:14:34,Bengaluru,DS_09,CUST3515,Beverages,4,287.88,56.94,230.93,21,16,0,0,0,Card,82.35,148.58
ORD000235,2024-01-16 14:32:48,Hyderabad,DS_07,CUST3514,Beverages,7,385.72,60.72,325.0,9,8,0,0,0,UPI,66.4,258.59
ORD000236,2024-02-28 00:12:43,Delhi NCR,DS_06,CUST1979,Beverages,7,129.17,23.57,105.6,29,19,0,0,0,Wallet,79.85,25.74
ORD000237,2024-01-09 10:21:30,Hyderabad,DS_05,CUST1926,Beverages,3,358.95,20.78,338.17,14,18,0,0,0,UPI,96.3,241.88
ORD000238,2024-03-31 06:23:24,Mumbai,DS_04,CUST4102,Dairy & Breakfast,3,231.03,21.82,209.21,21,27,1,0,0,COD,88.77,120.45
ORD000239,2024-03-07 04:13:50,Mumbai,DS_01,CUST3870,Personal Care,6,442.31,66.08,376.23,23,12,0,0,0,UPI,69.35,306.88
ORD000240,2024-01-10 00:43:39,Bengaluru,DS_04,CUST2087,Fruits & Vegetables,4,393.19,72.31,320.88,22,27,1,0,0,UPI,77.06,243.82
ORD000241,2024-01-25 05:49:57,Mumbai,DS_05,CUST3010,Fruits & Vegetables,9,150.96,17.07,133.89,17,30,1,0,0,COD,108.28,25.61
ORD000242,2024-02-19 15:01:39,Mumbai,DS_12,CUST1034,Fruits & Vegetables,5,306.64,33.95,272.69,11,14,0,0,0,UPI,83.68,189.01
ORD000243,2024-02-26 09:50:50,Delhi NCR,DS_06,CUST4499,Snacks & Munchies,5,171.54,24.87,146.67,15,15,0,0,0,UPI,92.39,54.28
ORD000244,2024-02-25 11:28:52,Mumbai,DS_11,CUST3117,Snacks & Munchies,6,197.11,29.03,168.08,17,25,1,0,0,UPI,96.99,71.1
ORD000245,2024-02-17 05:54:26,Mumbai,DS_09,CUST3283,Household,4,320.68,20.82,299.86,15,27,1,0,0,UPI,92.95,206.91
ORD000246,2024-01-02 22:13:10,Bengaluru,DS_10,CUST2173,Snacks & Munchies,4,403.07,18.56,384.51,14,9,0,0,0,Wallet,89.49,295.03
ORD000247,2024-03-25 07:11:13,Bengaluru,DS_11,CUST2619,Dairy & Breakfast,3,225.44,17.08,208.36,22,25,1,0,0,UPI,92.28,116.08
ORD000248,2024-03-24 18:29:05,Mumbai,DS_01,CUST1107,Personal Care,7,494.96,109.99,384.98,23,29,1,0,0,Card,113.06,271.92
ORD000249,2024-01-09 01:59:21,Bengaluru,DS_06,CUST2332,Personal Care,8,174.33,41.83,132.51,22,25,1,0,0,UPI,97.43,35.08
ORD000250,2024-03-25 13:20:24,Mumbai,DS_09,CUST1930,Personal Care,1,513.51,89.28,424.24,20,29,1,0,0,UPI,86.93,337.3
ORD000251,2024-02-05 12:20:12,Bengaluru,DS_07,CUST4268,Dairy & Breakfast,4,403.41,77.81,325.6,17,22,1,0,0,UPI,80.83,244.77
ORD000252,2024-01-01 16:49:08,Delhi NCR,DS_12,CUST3804,Dairy & Breakfast,7,520.93,39.91,481.02,16,9,0,0,0,Card,89.92,391.11
ORD000253,2024-02-21 15:31:11,Bengaluru,DS_09,CUST1090,Fruits & Vegetables,5,932.52,133.4,799.12,15,11,0,0,0,UPI,79.68,719.44
ORD000254,2024-01-27 03:16:12,Delhi NCR,DS_03,CUST1229,Dairy & Breakfast,6,192.15,23.32,168.84,24,32,1,0,0,UPI,106.32,62.52
ORD000255,2024-02-22 17:43:44,Bengaluru,DS_08,CUST4011,Personal Care,6,450.19,81.11,369.08,10,19,0,0,0,Card,83.78,285.3
ORD000256,2024-01-21 05:43:01,Bengaluru,DS_02,CUST1966,Beverages,5,452.45,76.47,375.98,27,32,1,0,0,UPI,97.67,278.31
ORD000257,2024-01-17 05:58:40,Mumbai,DS_11,CUST3533,Dairy & Breakfast,3,893.91,75.52,818.39,19,12,0,0,0,Wallet,79.88,738.52
ORD000258,2024-03-14 17:54:12,Delhi NCR,DS_06,CUST3967,Fruits & Vegetables,4,604.17,28.06,576.11,19,24,1,0,0,Wallet,76.79,499.32
ORD000259,2024-02-17 02:50:09,Bengaluru,DS_09,CUST1634,Snacks & Munchies,6,717.15,37.91,679.24,16,12,0,0,0,COD,65.98,613.26
ORD000260,2024-02-22 14:02:00,Mumbai,DS_10,CUST2159,Dairy & Breakfast,6,619.98,81.04,538.94,18,15,0,0,0,Card,77.14,461.8
ORD000261,2024-01-11 17:24:00,Mumbai,DS_01,CUST2500,Dairy & Breakfast,5,167.54,42.91,0,26,30,1,0,1,Card,6.81,-6.81
ORD000262,2024-01-02 06:29:34,Bengaluru,DS_01,CUST4007,Fruits & Vegetables,6,468.43,100.48,367.95,27,15,0,0,0,UPI,73.96,293.99
ORD000263,2024-01-21 23:05:00,Delhi NCR,DS_02,CUST1683,Personal Care,6,748.3,140.75,607.55,15,14,0,0,0,Card,97.99,509.56
ORD000264,2024-02-19 00:01:09,Delhi NCR,DS_10,CUST1985,Snacks & Munchies,7,347.57,64.27,283.3,17,11,0,0,0,UPI,96.16,187.14
ORD000265,2024-03-15 08:13:46,Bengaluru,DS_06,CUST1088,Personal Care,4,522.92,89.28,0,18,20,0,0,1,Wallet,11.36,-11.36
ORD000266,2024-03-20 20:11:06,Mumbai,DS_04,CUST4007,Fruits & Vegetables,1,303.59,22.03,281.56,31,34,1,1,0,UPI,96.21,185.35
ORD000267,2024-02-16 20:23:01,Delhi NCR,DS_06,CUST4347,Snacks & Munchies,5,229.44,20.85,208.59,16,13,0,0,0,Wallet,86.11,122.48
ORD000268,2024-01-12 16:52:47,Mumbai,DS_08,CUST4083,Snacks & Munchies,9,638.9,81.44,557.46,17,20,0,0,0,Card,91.22,466.24
ORD000269,2024-01-22 13:29:49,Delhi NCR,DS_08,CUST3290,Fruits & Vegetables,7,418.92,63.87,355.05,20,21,1,0,0,UPI,74.29,280.76
ORD000270,2024-02-25 11:17:49,Mumbai,DS_01,CUST4152,Dairy & Breakfast,5,246.56,18.51,228.05,24,20,0,0,0,Wallet,78.92,149.13
ORD000271,2024-02-29 19:53:56,Bengaluru,DS_10,CUST1604,Personal Care,7,970.14,71.56,898.58,18,20,0,1,0,COD,113.34,785.24
ORD000272,2024-01-02 08:00:03,Delhi NCR,DS_07,CUST3387,Household,5,351.76,64.62,287.14,17,14,0,0,0,Card,79.6,207.54
ORD000273,2024-01-25 19:15:23,Hyderabad,DS_01,CUST2198,Personal Care,5,227.5,31.92,195.59,21,22,1,0,0,Card,97.03,98.55
ORD000274,2024-01-23 10:39:42,Delhi NCR,DS_01,CUST2420,Beverages,3,722.12,92.28,629.84,27,43,1,0,0,UPI,124.4,505.44
ORD000275,2024-01-30 08:28:16,Delhi NCR,DS_02,CUST3989,Dairy & Breakfast,8,275.4,2.84,0,17,28,1,0,1,Wallet,14.71,-14.71
ORD000276,2024-02-29 11:06:29,Delhi NCR,DS_04,CUST1565,Dairy & Breakfast,9,1167.92,60.8,1107.12,20,18,0,0,0,Card,86.18,1020.95
ORD000277,2024-02-20 20:33:18,Hyderabad,DS_07,CUST2242,Snacks & Munchies,4,1392.01,77.46,1314.54,32,37,1,0,0,Wallet,103.98,1210.57
ORD000278,2024-03-27 19:28:26,Bengaluru,DS_01,CUST2471,Fruits & Vegetables,6,618.51,88.06,530.45,29,48,1,0,0,COD,104.38,426.07
ORD000279,2024-01-14 00:26:40,Delhi NCR,DS_04,CUST4103,Fruits & Vegetables,5,478.07,30.39,447.67,15,17,0,0,0,UPI,86.8,360.88
ORD000280,2024-02-12 15:36:31,Mumbai,DS_12,CUST4223,Fruits & Vegetables,8,338.46,41.03,297.43,28,29,1,0,0,UPI,89.41,208.03
ORD000281,2024-02-14 08:39:18,Bengaluru,DS_09,CUST1582,Snacks & Munchies,3,390.66,36.86,353.79,21,24,1,0,0,Card,84.92,268.88
ORD000282,2024-01-09 18:44:32,Bengaluru,DS_08,CUST1369,Dairy & Breakfast,7,743.91,108.16,635.75,8,14,0,0,0,Card,75.97,559.77
ORD000283,2024-03-29 01:50:30,Bengaluru,DS_03,CUST2372,Snacks & Munchies,5,725.04,68.09,656.95,16,16,0,0,0,Card,94.37,562.58
ORD000284,2024-01-15 13:44:03,Bengaluru,DS_05,CUST1050,Snacks & Munchies,8,221.32,27.08,194.24,16,16,0,0,0,COD,89.76,104.48
ORD000285,2024-02-22 18:26:58,Bengaluru,DS_03,CUST1607,Fruits & Vegetables,4,928.73,113.05,0,12,15,0,0,1,UPI,6.98,-6.98
ORD000286,2024-01-15 02:44:48,Bengaluru,DS_08,CUST4069,Snacks & Munchies,6,1083.91,83.47,1000.44,21,24,1,0,0,Wallet,75.82,924.62
ORD000287,2024-01-10 00:59:59,Mumbai,DS_04,CUST3850,Fruits & Vegetables,4,832.88,173.99,658.88,12,15,0,0,0,UPI,88.85,570.03
ORD000288,2024-02-25 11:22:54,Bengaluru,DS_10,CUST3033,Snacks & Munchies,8,756.36,86.57,669.79,29,23,1,0,0,Card,103.3,566.49
ORD000289,2024-02-17 19:37:06,Mumbai,DS_01,CUST2367,Dairy & Breakfast,5,930.2,116.63,813.56,25,31,1,0,0,COD,110.21,703.35
ORD000290,2024-01-21 14:46:59,Bengaluru,DS_11,CUST2962,Household,5,307.6,57.42,250.18,24,26,1,0,0,COD,94.44,155.74
ORD000291,2024-03-03 16:28:43,Delhi NCR,DS_09,CUST3194,Fruits & Vegetables,7,200.81,0.71,200.1,19,10,0,0,0,Card,73.21,126.9
ORD000292,2024-02-02 04:57:43,Delhi NCR,DS_12,CUST2288,Beverages,2,907.26,223.34,683.92,30,35,1,0,0,UPI,90.53,593.39
ORD000293,2024-01-09 10:15:12,Bengaluru,DS_08,CUST3048,Fruits & Vegetables,3,473.39,0.0,473.39,20,21,1,0,0,UPI,101.05,372.35
ORD000294,2024-02-16 22:34:16,Bengaluru,DS_01,CUST3814,Personal Care,6,761.24,66.27,694.97,22,11,0,0,0,COD,72.38,622.6
ORD000295,2024-02-02 08:37:17,Bengaluru,DS_08,CUST3748,Fruits & Vegetables,3,447.44,14.64,432.8,16,13,0,0,0,UPI,87.82,344.99
ORD000296,2024-01-27 13:37:12,Mumbai,DS_01,CUST1532,Fruits & Vegetables,5,183.37,20.13,163.23,14,14,0,0,0,Wallet,79.0,84.23
ORD000297,2024-01-05 21:34:15,Delhi NCR,DS_11,CUST4314,Snacks & Munchies,9,176.07,15.19,160.88,22,14,0,0,0,Wallet,78.88,82.0
ORD000298,2024-03-14 09:00:31,Bengaluru,DS_06,CUST2605,Fruits & Vegetables,9,824.07,147.96,676.1,20,24,1,0,0,Wallet,89.58,586.52
ORD000299,2024-02-02 01:43:11,Bengaluru,DS_12,CUST4263,Fruits & Vegetables,9,879.84,93.05,786.79,17,15,0,0,0,Card,86.95,699.84
ORD000300,2024-01-07 21:15:53,Delhi NCR,DS_09,CUST3843,Dairy & Breakfast,4,888.94,138.83,750.11,9,6,0,0,0,Card,71.91,678.2
ORD000301,2024-01-08 13:30:25,Delhi NCR,DS_10,CUST4159,Personal Care,3,774.0,104.74,669.25,15,15,0,0,0,UPI,80.81,588.44
ORD000302,2024-03-03 14:56:00,Delhi NCR,DS_06,CUST2227,Snacks & Munchies,7,648.73,3.63,645.1,17,18,0,0,0,Wallet,81.32,563.78
ORD000303,2024-01-30 13:39:11,Hyderabad,DS_01,CUST1003,Beverages,5,1472.56,137.26,1335.29,8,6,0,0,0,COD,77.61,1257.69
ORD000304,2024-02-04 21:06:02,Hyderabad,DS_06,CUST4440,Snacks & Munchies,8,179.32,23.75,155.57,16,11,0,0,0,UPI,91.98,63.6
ORD000305,2024-03-25 17:37:17,Mumbai,DS_12,CUST3475,Household,7,662.32,85.84,576.48,17,12,0,0,0,Card,77.18,499.3
ORD000306,2024-02-14 02:48:56,Hyderabad,DS_10,CUST2979,Beverages,4,484.43,66.54,417.89,12,9,0,0,0,UPI,74.67,343.23
ORD000307,2024-02-16 18:03:10,Delhi NCR,DS_11,CUST3595,Snacks & Munchies,5,757.18,138.88,618.3,11,6,0,0,0,Card,67.4,550.9
ORD000308,2024-02-29 12:29:04,Delhi NCR,DS_12,CUST4215,Snacks & Munchies,6,123.85,6.64,117.22,10,13,0,0,0,UPI,85.06,32.16
ORD000309,2024-02-15 22:32:38,Bengaluru,DS_12,CUST1456,Beverages,6,551.34,50.91,0,14,22,1,0,1,Wallet,9.2,-9.2
ORD000310,2024-03-12 17:55:06,Hyderabad,DS_03,CUST4430,Snacks & Munchies,4,212.89,29.08,183.81,14,6,0,0,0,Wallet,85.7,98.11
ORD000311,2024-03-15 19:05:13,Hyderabad,DS_09,CUST1957,Dairy & Breakfast,5,381.24,32.06,349.17,22,22,1,0,0,Card,98.33,250.84
ORD000312,2024-02-16 01:52:25,Mumbai,DS_07,CUST3500,Household,6,294.15,21.94,272.21,18,16,0,0,0,COD,101.58,170.63
ORD000313,2024-02-02 12:31:50,Bengaluru,DS_01,CUST4406,Fruits & Vegetables,5,299.6,59.75,239.85,15,13,0,0,0,UPI,78.41,161.44
ORD000314,2024-02-20 23:57:16,Delhi NCR,DS_12,CUST1491,Fruits & Vegetables,5,174.31,22.55,151.77,21,25,1,0,0,Card,101.35,50.42
ORD000315,2024-02-06 12:02:47,Hyderabad,DS_06,CUST2054,Fruits & Vegetables,1,643.68,36.53,607.16,16,13,0,0,0,UPI,62.1,545.06
ORD000316,2024-03-16 10:47:17,Bengaluru,DS_09,CUST4148,Snacks & Munchies,8,134.54,22.38,112.16,17,19,0,0,0,Card,84.03,28.13
ORD000317,2024-01-11 07:34:47,Mumbai,DS_09,CUST3898,Household,4,173.77,17.42,156.35,19,18,0,0,0,Card,79.63,76.73
ORD000318,2024-02-12 08:05:16,Bengaluru,DS_05,CUST2640,Fruits & Vegetables,1,397.01,51.1,345.9,15,10,0,0,0,Wallet,59.23,286.67
ORD000319,2024-03-03 19:47:33,Delhi NCR,DS_06,CUST2992,Fruits & Vegetables,6,162.47,18.53,143.94,22,15,0,0,0,Card,86.69,57.25
ORD000320,2024-03-12 09:25:46,Hyderabad,DS_01,CUST1151,Dairy & Breakfast,1,241.71,77.02,164.69,19,12,0,0,0,UPI,105.36,59.33
ORD000321,2024-03-11 00:04:46,Mumbai,DS_10,CUST1187,Dairy & Breakfast,7,111.8,4.1,107.7,13,6,0,0,0,Card,82.19,25.51
ORD000322,2024-01-02 09:28:24,Mumbai,DS_12,CUST3778,Snacks & Munchies,8,228.95,18.87,0,24,29,1,0,1,UPI,12.0,-12.0
ORD000323,2024-03-07 10:02:29,Mumbai,DS_08,CUST1997,Household,9,549.06,96.11,452.95,10,7,0,0,0,UPI,68.1,384.85
ORD000324,2024-01-10 16:56:31,Mumbai,DS_03,CUST1844,Fruits & Vegetables,5,885.48,128.11,757.37,17,19,0,0,0,UPI,81.18,676.19
ORD000325,2024-02-13 17:33:09,Bengaluru,DS_02,CUST3171,Household,2,403.28,43.24,360.03,16,6,0,0,0,Card,79.51,280.53
ORD000326,2024-03-24 18:18:32,Bengaluru,DS_11,CUST2491,Dairy & Breakfast,6,817.09,180.58,636.51,17,22,1,0,0,UPI,97.82,538.69
ORD000327,2024-02-02 10:57:46,Mumbai,DS_10,CUST2335,Snacks & Munchies,8,594.3,55.29,539.01,24,22,1,1,0,COD,98.66,440.36
ORD000328,2024-03-28 05:21:36,Mumbai,DS_07,CUST2529,Fruits & Vegetables,5,339.03,48.89,290.14,20,17,0,0,0,Card,83.5,206.64
ORD000329,2024-03-02 08:42:57,Bengaluru,DS_03,CUST4233,Personal Care,9,362.96,40.7,322.26,18,19,0,0,0,Wallet,91.24,231.03
ORD000330,2024-03-28 22:08:59,Bengaluru,DS_10,CUST1910,Household,6,227.22,22.68,204.53,8,11,0,0,0,Card,96.48,108.05
ORD000331,2024-01-15 11:07:28,Bengaluru,DS_08,CUST1985,Fruits & Vegetables,4,1430.74,149.24,1281.5,18,19,0,0,0,COD,85.81,1195.69
ORD000332,2024-03-08 07:10:46,Delhi NCR,DS_12,CUST2660,Fruits & Vegetables,7,760.06,119.49,640.57,21,26,1,0,0,COD,92.1,548.47
ORD000333,2024-03-01 20:34:31,Delhi NCR,DS_11,CUST1331,Beverages,6,445.29,59.97,385.31,20,21,1,0,0,UPI,102.49,282.82
ORD000334,2024-03-31 12:17:03,Hyderabad,DS_04,CUST3210,Fruits & Vegetables,4,126.19,1.04,125.15,19,27,1,0,0,UPI,93.23,31.92
ORD000335,2024-03-14 00:55:58,Mumbai,DS_09,CUST4397,Fruits & Vegetables,4,553.43,80.13,473.3,24,23,1,0,0,Card,105.08,368.22
ORD000336,2024-03-06 20:34:22,Hyderabad,DS_02,CUST1447,Fruits & Vegetables,4,982.02,134.62,847.4,17,6,0,0,0,UPI,77.62,769.78
ORD000337,2024-01-15 08:45:28,Bengaluru,DS_02,CUST1090,Personal Care,6,472.75,17.22,455.54,16,25,1,0,0,UPI,82.91,372.63
ORD000338,2024-02-20 10:48:12,Bengaluru,DS_08,CUST2523,Household,4,628.39,120.77,507.62,11,7,0,0,0,COD,84.6,423.02
ORD000339,2024-01-05 14:15:40,Bengaluru,DS_02,CUST1168,Household,4,210.72,42.18,168.54,21,19,0,0,0,Card,100.22,68.32
ORD000340,2024-02-12 19:20:41,Bengaluru,DS_08,CUST2311,Fruits & Vegetables,5,292.57,33.32,259.25,19,25,1,0,0,Wallet,108.19,151.06
